transaction_id,customer_id,store_id,transaction_timestamp,total_amount
T003643,C00590,S03031,2025-08-04 17:18:00,25154.03
T003644,C09130,S03269,2025-11-11 07:17:00,157692.98
T003645,C03242,S00068,2026-03-16 06:14:00,48596.59
T003646,C00877,S04952,2025-11-14 10:17:00,14855.39
T003647,C03431,S06351,2025-05-18 08:25:00,86469.45
T003648,C11497,S03595,2026-03-17 23:44:00,79998.18
T003649,C07905,S00982,2025-08-02 18:55:00,3348.05
T003650,C00313,S05327,2025-02-13 12:25:00,142666.94
T003651,C07159,S02639,2025-12-12 18:19:00,117591.49
T003652,C06265,S00977,2025-01-10 21:48:00,166523.85
T003653,C07330,S09171,2026-02-02 09:07:00,103781.01
T003654,C12023,S06293,2025-10-12 12:52:00,63939.59
T003655,C02708,S04405,2025-01-13 05:04:00,155770.94
T003656,C10093,S03123,2025-08-15 22:15:00,177454.16
T003657,C10494,S02067,2025-04-07 01:59:00,12299.66
T003658,C04072,S07769,2025-03-10 00:44:00,48232.83
T003659,C05206,S02443,2026-01-09 05:28:00,145888.0
T003660,C07384,S02251,2025-02-20 18:21:00,32614.33
T003661,C03413,S00492,2026-01-21 15:12:00,40895.4
T003662,C00265,S02877,2025-08-27 00:47:00,120887.95
T003663,C08994,S07191,2025-05-26 12:10:00,152829.83
T003664,C05579,S07655,2025-06-05 10:23:00,165770.28
T003665,C11444,S00223,2025-11-16 09:28:00,54433.85
T003666,C12194,S04308,2025-03-24 15:08:00,175349.52
T003667,C07029,S06429,2025-07-11 18:06:00,118166.22
T003668,C10863,S08541,2025-01-26 07:24:00,56329.64
T003669,C08660,S09785,2025-11-22 23:03:00,61359.64
T003670,C09082,S08691,2025-02-24 07:19:00,12978.5
T003671,C00004,S09827,2025-11-08 19:10:00,130556.58
T003672,C02334,S08176,2025-06-08 09:21:00,38158.85
T003673,C07220,S03709,2025-07-05 19:26:00,80991.33
T003674,C07579,S01528,2025-02-25 22:51:00,51096.66
T003675,C01395,S10187,2025-04-29 08:38:00,110941.33
T003676,C10960,S10169,2025-10-23 02:16:00,31188.24
T003677,C03877,S07910,2026-01-21 11:46:00,38902.69
T003678,C09518,S00856,2025-11-18 08:50:00,48096.12
T003679,C11791,S07430,2025-02-06 07:19:00,104405.4
T003680,C06301,S06322,2025-04-29 15:28:00,167579.07
T003681,C06913,S03116,2025-04-25 05:49:00,124345.63
T003682,C06714,S03703,2025-07-12 14:52:00,19332.53
T003683,C05530,S07877,2025-09-24 13:56:00,19077.66
T003684,C11790,S07433,2025-11-11 09:02:00,103032.18
T003685,C10780,S03750,2025-05-25 13:35:00,9163.9
T003686,C08089,S02222,2025-12-15 20:00:00,12416.9
T003687,C04376,S00124,2025-12-10 03:26:00,83184.11
T003688,C05059,S07047,2026-01-27 07:44:00,45754.28
T003689,C09295,S04485,2026-02-24 19:18:00,54636.77
T003690,C05637,S06146,2025-03-01 15:24:00,77051.05
T003691,C07609,S04737,2025-06-07 10:45:00,121621.85
T003692,C11234,S04861,2025-08-15 21:44:00,43135.82
T003693,C10151,S02231,2026-02-05 22:03:00,112865.39
T003694,C04882,S02842,2026-01-10 09:37:00,148225.12
T003695,C06834,S05686,2025-06-23 17:39:00,162686.86
T003696,C03578,S09227,2025-02-26 02:16:00,131758.34
T003697,C02605,S07703,2026-03-05 11:09:00,62353.65
T003698,C10605,S07622,2025-08-30 02:43:00,70611.43
T003699,C07907,S06271,2026-03-08 04:52:00,34835.15
T003700,C09292,S08918,2025-01-09 15:41:00,122713.99
T003701,C05536,S08362,2025-12-17 12:37:00,99546.2
T003702,C01006,S03361,2025-03-16 00:36:00,101748.35
T003703,C11140,S00101,2025-05-21 07:10:00,74463.58
T003704,C07041,S09972,2025-02-08 23:34:00,125369.94
T001800,C10867,S10458,2025-05-07 22:11:00,1756.17
T003706,C04424,S05830,2026-01-25 04:29:00,41476.77
T003707,C09700,S05804,2025-12-30 03:03:00,72979.76
T003708,C11957,S03481,2025-12-02 23:06:00,48939.46
T003709,C11011,S01409,2026-03-13 21:50:00,147213.14
T003710,C01013,S10336,2025-06-18 15:43:00,136217.92
T003711,C05125,S09552,2025-11-23 03:24:00,49953.94
T003712,C12019,S07770,2025-10-25 15:52:00,103761.55
T003713,C03037,S00708,2026-02-24 09:57:00,158208.06
T003714,C03577,S04172,2025-11-18 18:39:00,45961.14
,C00980,S08146,2025-04-23 05:18:00,6675.02
T003716,C01681,S01879,2025-09-15 07:47:00,39930.47
T003717,C01356,S00436,2025-02-20 02:53:00,148909.53
T003718,C00477,S03386,2026-03-02 04:11:00,59508.85
T003719,C11622,S07124,2025-04-25 12:47:00,95055.95
T003720,C10796,S07994,2025-11-18 16:35:00,150222.19
T003721,C05697,S02562,2026-03-11 04:49:00,
T003722,C08346,S06672,2025-08-22 11:23:00,77918.41
T003723,C10877,S07772,2025-06-08 23:43:00,169937.06
T003724,C08690,S06021,2025-05-18 04:14:00,36970.0
,C03651,S07334,2025-12-20 02:39:00,31569.44
T003726,C06820,S03623,2025-01-05 05:15:00,35220.5
T003727,C03882,S04226,2025-01-09 00:14:00,84243.25
T003728,C08038,S03572,2025-09-07 12:21:00,91566.76
T003729,C03793,S09170,2025-09-29 15:02:00,174580.32
T003730,C11858,S04436,2025-01-12 05:28:00,76206.38
T003731,C02548,S04335,2025-08-21 05:58:00,163322.98
T003732,C05134,S09079,2025-01-25 01:29:00,76693.2
T003733,C02452,S05757,2025-09-30 04:42:00,126468.14
T003734,C04766,S08331,2025-10-24 08:56:00,22648.81
T003735,C12363,S03994,2025-09-30 12:04:00,110280.41
T003736,C10145,S00817,2026-01-15 00:54:00,147405.13
T003737,C01488,S03263,2025-08-24 17:04:00,88659.96
T003738,C04881,S00362,2025-01-28 07:54:00,101885.85
T003739,C04845,S07845,2025-08-02 11:33:00,41704.17
T003740,C04453,S01710,2025-11-24 11:23:00,20458.25
T003741,C07694,S07509,2025-05-28 09:37:00,22689.53
T003742,C06104,S01572,2025-06-12 01:42:00,152763.92
T003743,C05577,S09019,2025-11-11 23:56:00,145402.27
T003744,C12397,S06685,2025-09-21 17:40:00,77747.87
T003745,C07855,S10343,2025-12-27 22:05:00,102252.58
T003746,C10612,S07852,2025-11-23 10:11:00,68491.69
T003747,C05380,S00661,2025-12-12 11:56:00,6604.96
T003748,C01247,S03710,2025-11-25 17:49:00,98577.45
T003749,C05103,S02607,2025-11-29 06:49:00,72897.95
T003750,C10132,S00011,2026-01-03 18:34:00,30750.98
T003751,C07664,S02526,2025-06-16 03:09:00,67264.12
T003752,C09576,S07132,2025-11-16 23:02:00,133874.86
T003753,C05700,S03512,2025-07-28 07:49:00,38009.38
T003754,C03115,S09362,2025-07-31 18:48:00,121060.07
T003755,C09362,S01872,2025-01-25 13:48:00,69098.4
T003756,C07196,S10301,2026-02-28 20:03:00,116262.71
T003757,C00072,S00235,2026-03-12 04:18:00,23483.31
T003758,C00028,S00709,2025-09-03 11:42:00,138399.31
T003759,C05093,S10087,2025-02-05 03:14:00,174940.8
T003760,C00772,S02100,2025-01-03 08:31:00,110819.34
T003761,C07298,S02907,2025-06-14 18:05:00,14425.1
T003762,C01052,S06627,2025-11-08 03:07:00,27191.64
T003763,C10371,S01762,2025-11-01 09:52:00,3888.66
T003764,C11424,S09334,2026-03-04 14:53:00,11869.51
T003765,C02345,S01997,2025-04-11 06:30:00,110349.6
T001195,C05164,S04563,2025-09-30 17:46:00,26902.3
T003767,C02522,S01936,2025-12-02 05:39:00,149657.73
T003768,C05120,S00882,2025-09-02 16:41:00,149488.52
T003769,C00751,S06076,2025-01-07 12:30:00,33396.54
T003770,C05225,S09179,2025-12-02 07:44:00,162505.09
T003771,C08168,S04318,2026-01-15 22:30:00,139952.91
T003772,C04519,S01818,2025-03-05 09:30:00,57709.75
T003773,C09364,S10159,2025-12-25 18:04:00,36487.52
T003774,C05065,S00429,2025-05-05 07:39:00,178289.28
T003775,C09595,S02504,2025-05-28 05:52:00,7877.81
T003776,C11902,S03791,2026-01-12 09:41:00,107849.91
T003777,C11657,S02563,2025-12-27 00:39:00,36460.04
,C12486,S02785,2025-03-09 10:45:00,35309.14
T003779,C10744,S08538,2025-11-29 03:55:00,54739.03
T003780,C12036,S03632,2025-01-17 19:11:00,69477.36
T003781,C05337,S05343,2026-03-05 10:13:00,161561.26
T003782,C01728,S02538,2025-09-01 19:12:00,20885.32
T003783,C06953,S07834,2025-07-18 03:36:00,
T003784,C10790,S03061,2025-03-07 17:40:00,131418.11
T003785,C10932,S08137,2026-01-01 03:04:00,47607.55
T003786,C09288,S03734,2025-12-26 20:27:00,136435.75
T003787,C07647,S06777,2025-07-05 18:48:00,124174.75
T003788,C07802,S01505,2025-07-22 21:40:00,7596.08
T003789,C06397,S07473,2025-03-16 14:48:00,108566.02
T003790,C03422,S05202,2025-07-12 07:34:00,116767.43
T003791,C01317,S01440,2025-02-09 17:53:00,2175.23
T003792,C05223,S02279,2025-07-20 07:47:00,160595.07
T003793,C03361,S06409,2025-11-30 07:13:00,63578.88
T003794,C04304,S07711,2026-03-12 02:19:00,99759.26
T003795,C12449,S01791,2025-10-23 15:14:00,23957.34
T003796,C05777,S08934,2025-06-13 12:27:00,13375.96
T003797,C11660,S07352,2025-08-14 15:32:00,88378.55
T003798,C00512,S01033,2025-05-16 03:35:00,78525.96
T003799,C12266,S05624,2025-04-18 18:54:00,37942.3
T003800,C09356,S00524,2025-03-28 00:04:00,46167.78
T003801,C07426,S07613,2025-05-22 19:19:00,86925.25
T003802,C12085,S09327,2026-01-20 05:54:00,97751.56
T003803,C01250,S05401,2025-09-16 13:43:00,86680.21
T003804,C01272,S06262,2025-01-07 18:29:00,10080.56
T003805,C07544,S01870,2025-07-24 06:05:00,83050.75
T003806,C05478,S06391,2025-08-14 21:49:00,82568.79
T003807,C07420,S09807,2025-02-22 14:53:00,13428.98
T003808,C07315,S00252,2025-09-29 15:05:00,177025.68
T003809,C05937,S09840,2026-03-10 13:43:00,15239.35
T003810,C11245,S00187,2025-11-07 17:36:00,174921.5
T003811,C03126,S08507,2026-02-16 14:32:00,9757.08
T003812,C05419,S00126,2026-03-16 22:14:00,168938.77
T003813,C07072,S03120,2026-02-27 02:04:00,19278.71
T003814,C07787,S06025,2025-08-21 11:23:00,62817.62
T003815,C02748,S08589,2025-05-15 20:27:00,89038.95
T003816,C02198,S09601,2025-08-29 03:01:00,69343.68
T003817,C03067,S03636,2026-02-27 04:52:00,807.52
T003818,C05275,S02325,2025-06-13 10:51:00,154593.75
T003819,C02298,S09018,2025-10-26 20:02:00,40994.8
T003820,C11381,S01017,2025-04-14 06:13:00,137471.07
T003821,C07880,S09790,2025-10-25 21:15:00,21331.07
T003822,C05449,S01934,2025-02-19 03:40:00,61188.43
T003823,C00945,S07959,2025-09-22 06:03:00,96444.92
T003824,C06663,S06715,2025-10-01 06:47:00,49559.37
T003825,C05238,S03681,2025-03-13 07:57:00,111677.12
T003826,C03436,S00595,2025-08-18 10:18:00,94832.63
T003827,C11268,S00348,2026-01-03 20:30:00,60114.22
T003828,C00308,S04377,2025-03-09 14:24:00,83897.55
T003829,C05167,S08669,2025-12-05 06:02:00,76842.97
T003830,C04447,S05836,2026-03-11 20:17:00,133793.99
T003831,C04688,S08632,2025-08-28 06:27:00,24838.23
T003832,C09910,S01983,2025-07-23 02:30:00,55560.41
T003833,C05621,S08951,2025-01-12 03:23:00,159482.16
T003834,C01211,S09309,2025-12-26 10:20:00,136899.31
T003835,C08881,S05906,2025-06-09 05:18:00,158500.91
T003836,C10400,S00014,2025-12-24 12:49:00,61245.98
T003837,C03247,S05315,2026-01-09 10:28:00,57645.16
T003838,C01719,S00151,2025-04-20 19:22:00,117717.39
T003839,C08663,S09040,2026-03-02 16:26:00,95521.6
T003840,C03716,S08213,2025-05-09 14:34:00,178234.67
T003841,C07511,S05554,2025-12-18 17:47:00,36182.88
T003842,C05782,S02687,2025-06-30 10:30:00,146869.73
T003843,C02872,S09510,2025-11-22 08:54:00,157094.37
T003844,C09226,S01945,2025-12-16 20:47:00,149576.89
T003845,C05901,S00347,2025-07-06 02:58:00,177201.42
T003846,C11623,S01745,2025-05-04 11:19:00,174611.1
T003847,C01610,S00073,2025-06-24 02:20:00,162166.02
T003848,C01459,S09465,2025-01-01 09:54:00,121909.1
T003849,C00763,S06767,2025-08-04 16:56:00,99536.62
T003850,C03363,S10496,2025-06-04 11:58:00,8896.61
T003851,C08759,S05539,2025-09-15 05:09:00,117034.43
T003852,C11774,S00378,2025-03-27 03:40:00,153440.68
T003853,C11497,S04959,2025-06-21 18:36:00,147939.81
T003854,C05195,S08884,2026-01-30 06:44:00,145348.05
T003855,C01651,S08309,2025-08-03 13:00:00,174469.68
T003856,C10269,S03212,2025-06-24 19:20:00,40815.99
T003857,C00002,S01137,2026-03-03 04:11:00,128567.6
T003858,C05264,S02164,2025-09-29 22:51:00,138814.53
T003859,C08274,S03412,2025-10-29 10:17:00,74840.57
T003860,C00330,S02228,2025-09-08 14:05:00,128258.73
T003861,C03520,S03100,2025-10-05 15:20:00,49846.62
T003862,C02470,S08913,2025-04-09 23:25:00,145437.51
T003863,C02002,S08701,2025-12-13 09:32:00,93007.63
T003864,C05430,S07672,2026-01-16 16:10:00,
T003865,C04742,S00199,2026-03-02 04:12:00,126805.56
T003866,C09068,S03487,2025-08-23 05:27:00,24159.2
T003867,C03388,S00241,2025-01-11 19:09:00,126881.07
T003868,C01580,S02370,2025-06-11 10:44:00,158712.74
T003869,C12160,S09515,2026-03-19 12:54:00,167404.59
T003870,C09160,S01949,2025-06-04 21:01:00,148227.47
T003871,C09441,S04976,2025-10-14 03:10:00,166713.23
T003872,C08885,S08815,2025-09-08 00:36:00,123860.7
T003873,C09760,S06136,2025-11-15 08:05:00,109536.62
T003874,C11743,S00331,2025-08-16 20:51:00,128769.15
T003875,C09505,S02157,2026-01-10 09:47:00,18821.45
T003876,C02642,S05235,2025-05-14 15:19:00,699.36
T003877,C00484,S10181,2025-03-14 06:23:00,145792.53
T003878,C12006,S08688,2025-07-08 10:08:00,63801.51
T003879,C05046,S03486,2025-08-19 19:44:00,47246.95
T003880,C01737,S02959,2026-02-03 18:11:00,110142.91
T003881,C06113,S00493,2025-12-13 06:31:00,161340.03
T003882,C07169,S09322,2025-07-22 04:19:00,22133.03
T003883,C11535,S02001,2025-11-03 09:01:00,2956.34
T003884,C00339,S06676,2025-03-09 08:54:00,147264.59
T003885,C09561,S09872,2025-02-19 08:34:00,50448.87
T003886,C08957,S04232,2025-12-05 15:59:00,101331.92
T003887,C01119,S09924,2026-02-12 01:23:00,70408.78
T003888,C01307,S04539,2025-07-10 14:48:00,159437.83
T003889,C00485,S01326,2025-12-25 21:27:00,140740.24
T003890,C07030,S00183,2025-10-10 12:39:00,101917.78
T003891,C03702,S02511,2025-04-16 07:57:00,101319.26
T003892,C02295,S09952,2025-05-20 19:40:00,156404.57
T003893,C01096,S03079,2025-05-21 09:24:00,128938.31
T003894,C09735,S07586,2025-02-06 10:14:00,48894.18
T003895,C02513,S10188,2025-11-20 08:36:00,158592.02
T003896,C04207,S05548,2025-06-29 06:08:00,124280.96
T003897,C10181,S06217,2025-03-07 11:44:00,78594.37
T003898,C01556,S00880,2025-11-08 07:39:00,48687.8
T003899,C10965,S00626,2025-01-30 05:11:00,167693.62
T003900,C12480,S00135,2025-04-12 14:00:00,108339.61
T003901,C10907,S09453,2026-02-15 08:42:00,85253.39
T003902,C04708,S07917,2026-03-21 23:15:00,125183.73
T003903,C11253,S08749,2026-03-05 04:37:00,18923.77
T003904,C01428,S06716,2025-05-08 15:29:00,133539.81
T003905,C03709,S08287,2025-03-11 00:58:00,58212.92
T003906,C01593,S02039,2025-06-21 07:10:00,146588.51
T003907,C10950,S00723,2025-06-11 14:41:00,100590.31
T003908,C00949,S03884,2025-01-12 12:24:00,174067.47
T003909,C08949,S04487,2025-12-25 12:09:00,35828.92
T003910,C01658,S06800,2025-10-07 09:39:00,173564.71
T003911,C10706,S03737,2025-03-31 01:28:00,73243.27
T003912,C04885,S05150,2026-01-12 18:00:00,33621.35
T003913,C02673,S07236,2026-01-16 11:16:00,101206.55
T003914,C05767,S04958,2025-03-15 07:08:00,50407.11
T003915,C01610,S04070,2025-12-18 04:04:00,119587.08
T003916,C04729,S05524,2025-06-04 06:02:00,120784.6
T003917,C00541,S00027,2025-06-03 11:06:00,161625.87
T003918,C08125,S02574,2025-05-10 13:26:00,132616.4
T003919,C05437,S06134,2025-06-14 18:48:00,84040.96
T003920,C03226,S05002,2025-01-14 21:16:00,25089.46
T003921,C04459,S09533,2025-01-07 16:23:00,177003.01
T003922,C11371,S01761,2025-03-22 23:24:00,114956.65
T003923,C02945,S02111,2025-05-07 20:10:00,17286.53
T003924,C00480,S06773,2025-01-04 00:43:00,43893.53
T003925,C09735,S07192,2025-04-28 19:03:00,157829.11
T003926,C00257,S02913,2025-03-14 13:50:00,
T003927,C09923,S00452,2025-01-29 12:16:00,4162.8
T003928,C12410,S01858,2025-08-04 04:51:00,11929.48
T003929,C08838,S00132,2025-09-09 18:31:00,124706.25
T003930,C07724,S02234,2025-01-25 00:55:00,66904.14
T003931,C06226,S07401,2025-03-28 23:51:00,104632.58
T003932,C02302,S00507,2025-09-10 04:58:00,134659.82
T003933,C03478,S00367,2025-02-23 06:44:00,63270.71
T003934,C08940,S09422,2026-02-20 11:37:00,145875.03
T003935,C08648,S06374,2025-12-09 18:07:00,142027.75
T003936,C05044,S03847,2025-12-30 03:25:00,41382.09
T003937,C00981,S06302,2025-01-29 13:17:00,29983.66
T003938,C03217,S05319,2025-05-28 14:57:00,40115.74
T003939,C04102,S08845,2025-12-02 13:22:00,52363.68
T003940,C01143,S04994,2025-05-21 17:23:00,67925.64
T003941,C11332,S07490,2025-07-11 17:26:00,168181.43
T003942,C08547,S06948,2025-09-19 05:16:00,98395.38
T003943,C04165,S09219,2025-08-27 20:09:00,164156.48
T003944,C04419,S03836,2025-05-11 02:56:00,128076.26
T003945,C07410,S09478,2026-02-23 13:41:00,108655.19
T003946,C08008,S06800,2025-03-28 23:53:00,151489.1
T003947,C00848,S10084,2025-02-06 14:10:00,53121.55
T003948,C09116,S09567,2025-12-01 18:11:00,93882.99
T003949,C03480,S00019,2025-06-29 08:30:00,53706.18
T003950,C07567,S08972,2025-06-30 15:54:00,7394.01
T003951,C01490,S01241,2025-05-16 08:43:00,18132.78
T003952,C12443,S02005,2025-07-19 05:55:00,34859.41
T003953,C10672,S07359,2025-12-29 09:15:00,33298.32
T003954,C01493,S06703,2025-06-12 20:38:00,126967.43
T003955,C02727,S03662,2025-01-13 21:35:00,10918.64
T003956,C00002,S04092,2025-02-27 11:03:00,155308.05
T003957,C07997,S09272,2026-03-18 19:58:00,3046.15
T003958,C12401,S08999,2025-03-25 08:36:00,119361.69
T003959,C05186,S02166,2026-01-04 09:30:00,83877.87
T003960,C00140,S09248,2025-07-23 13:57:00,156418.27
T003961,C02302,S02887,2025-06-14 18:57:00,27134.0
T003962,C03647,S03894,2025-06-29 20:20:00,93546.86
T003963,C02703,S06488,2025-09-19 03:39:00,44677.12
T003964,C03216,S02617,2025-11-11 06:27:00,40248.04
T003965,C11985,S03169,2026-01-30 02:17:00,80734.16
T003966,C05658,S02474,2025-06-05 01:01:00,89699.63
T003967,C06714,S06455,2025-02-16 07:46:00,146393.02
T003968,C03159,S00160,2025-04-18 10:53:00,75065.0
T003969,C07859,S00768,2026-02-07 03:17:00,16186.09
T003970,C11815,S04251,2025-01-14 12:50:00,73173.24
T003971,C10378,S05030,2025-03-05 01:48:00,152125.59
T003972,C12173,S01334,2025-10-21 03:09:00,60391.66
T003973,C06177,S07722,2026-01-04 18:56:00,161668.45
T003974,C04795,S10345,2025-02-11 17:05:00,168361.73
T003975,C01814,S00327,2025-12-17 06:19:00,139879.85
T003976,C11232,S00978,2026-03-16 06:00:00,132711.87
T003977,C00453,S06099,2025-11-03 01:25:00,112753.17
T003978,C08610,S08861,2025-11-27 23:18:00,117138.06
T003979,C08774,S02387,2025-09-16 14:11:00,178429.7
T003980,C04546,S01208,2026-01-21 03:42:00,66948.67
T003981,C02510,S04006,2025-10-02 02:18:00,105119.11
T003982,C08644,S09635,2025-04-17 05:55:00,42602.35
T003983,C11699,S03958,2026-01-31 03:56:00,31955.15
T003984,C12145,S00773,2025-06-17 03:11:00,73123.55
T003985,C08474,S05524,2025-06-03 02:38:00,121903.1
T003986,C10335,S00618,2026-03-16 06:30:00,3141.73
T003987,C05041,S06992,2025-08-20 14:32:00,90509.48
T003988,C03553,S04621,2026-02-12 08:41:00,91908.08
T003989,C00570,S03254,2025-09-08 00:44:00,67205.26
T003990,C10047,S05227,2025-12-05 17:43:00,51611.56
T003991,C10395,S08611,2025-08-19 16:17:00,136780.01
T003992,C11825,S01056,2026-02-22 14:02:00,42509.53
T003993,C02894,S00472,2025-02-26 12:07:00,125631.2
T003994,C00979,S04042,2025-02-25 06:55:00,68984.14
T003995,C04932,S02547,2026-01-26 02:40:00,23452.63
T003996,C03192,S01813,2025-02-04 01:44:00,52466.29
T003997,C07110,S09284,2025-06-09 17:55:00,78161.52
T003998,C03613,S09844,2025-06-26 09:53:00,129253.1
T003999,C00486,S09289,2025-05-09 07:04:00,99810.9
T004000,C11243,S01250,2025-03-05 01:54:00,150978.47
T004001,C06983,S06156,2025-10-17 05:05:00,166164.45
T004002,C11732,S10102,2026-01-12 19:23:00,99718.93
T004003,C10879,S10362,2025-01-02 01:46:00,58395.85
T004004,C00451,S09867,2026-02-12 02:20:00,131273.91
T004005,C01554,S03309,2026-02-11 20:39:00,34701.82
T004006,C11667,S02909,2025-03-18 03:55:00,72213.31
T004007,C05564,S01387,2025-11-25 10:31:00,102230.02
T004008,C08869,S01187,2025-11-28 11:55:00,51889.97
T003899,C03117,S01056,2025-10-25 04:59:00,149264.95
T004010,C03836,S01859,2025-02-23 08:07:00,53023.67
T004011,C04791,S07804,2025-11-21 22:44:00,81304.43
T004012,C08664,S00351,2025-05-23 12:45:00,37794.45
T004013,C04718,S05987,2026-03-21 20:40:00,45458.89
T004014,C01462,S09948,2026-01-03 16:22:00,14615.86
T004015,C04997,S07160,2025-03-10 09:43:00,156303.52
T004016,C02946,S02387,2025-10-03 09:23:00,75058.06
T004017,C08816,S06215,2026-02-04 11:25:00,176313.6
T004018,C06063,S00647,2026-02-16 01:17:00,62969.13
T004019,C05432,S08249,2025-02-27 11:51:00,47907.87
T004020,C01593,S03833,2025-01-15 11:09:00,92419.11
T004021,C08812,S08592,2025-05-29 18:45:00,62196.62
T004022,C12142,S00847,2025-01-06 20:21:00,128080.19
T004023,C06394,S05830,2026-01-12 04:12:00,35665.14
T004024,C08081,S05924,2025-10-20 10:48:00,78589.64
T004025,C09987,S01325,2025-02-14 03:44:00,91650.02
T001683,C00548,S01384,2025-03-01 17:01:00,83956.29
T004027,C01208,S07689,2025-06-05 05:59:00,137599.94
T004028,C06977,S00629,2025-05-15 08:12:00,105731.73
T004029,C02921,S05522,2025-07-03 19:54:00,161199.2
T004030,C11762,S00995,2025-07-21 11:27:00,94889.78
T004031,C00984,S02885,2025-01-20 12:27:00,59436.35
T004032,C03316,S05095,2025-03-18 17:26:00,144494.11
T004033,C06207,S00618,2025-02-09 06:44:00,
T004034,C04706,S08495,2025-06-01 10:47:00,110474.01
T004035,C07685,S00640,2025-02-17 19:55:00,111470.63
T001213,C02113,S03030,2025-12-07 01:55:00,151767.11
T004037,C10940,S09801,2025-05-23 01:36:00,
T004038,C04736,S02477,2025-01-12 03:24:00,155591.41
T004039,C00426,S01665,2025-05-15 02:17:00,158084.4
T004040,C09776,S00439,2025-04-07 13:07:00,3696.83
T004041,C11228,S08880,2025-06-09 14:29:00,163805.76
T004042,C04733,S02510,2026-02-05 21:38:00,132195.21
T004043,C04187,S06702,2025-07-26 15:20:00,12608.05
T004044,C10724,S03019,2025-03-01 20:26:00,10436.31
T004045,C03737,S01885,2025-10-26 19:54:00,168946.61
T004046,C12477,S04038,2025-12-18 08:56:00,65652.4
T004047,C02515,S05532,2026-03-26 15:08:00,162646.87
T004048,C04017,S01919,2025-12-19 16:32:00,9017.82
T004049,C04780,S06041,2025-03-12 18:01:00,27922.13
T004050,C01835,S09673,2026-02-19 06:10:00,127792.65
T004051,C01151,S04721,2025-07-09 01:29:00,55633.35
T004052,C06798,S10194,2025-05-27 17:37:00,95781.64
T004053,C03461,S06421,2025-01-10 15:43:00,168541.84
T004054,C06376,S02344,2025-11-15 05:12:00,75799.33
T004055,C11696,S02769,2025-04-26 12:13:00,57269.94
T004056,C00234,S00490,2025-03-24 04:08:00,57286.45
T004057,C01549,S08466,2025-03-21 16:23:00,132128.83
